Crm Cd Desc,Vict Sex,Vict Age Group,Weapon Category,Crime Count,Crime %
"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",F,25-34,Personal weapons,1,0.13
"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",M,10-12,No weapon / unknown,1,0.13
"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",M,18-20,Other weapon,1,0.13
"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",M,18-20,Personal weapons,1,0.13
"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",M,25-34,Personal weapons,1,0.13
"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",M,35-49,Other weapon,1,0.13
"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",M,35-49,Personal weapons,1,0.13
"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",M,65+,Other weapon,1,0.13
"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",X,18-20,Personal weapons,1,0.13
VIOLATION OF COURT ORDER,F,35-49,No weapon / unknown,1554,24.97
VIOLATION OF COURT ORDER,F,25-34,No weapon / unknown,1107,17.79
VIOLATION OF COURT ORDER,F,50-64,No weapon / unknown,791,12.71
VIOLATION OF COURT ORDER,M,35-49,No weapon / unknown,647,10.4
VIOLATION OF COURT ORDER,M,50-64,No weapon / unknown,406,6.52
VIOLATION OF COURT ORDER,M,25-34,No weapon / unknown,382,6.14
VIOLATION OF COURT ORDER,F,65+,No weapon / unknown,295,4.74
VIOLATION OF COURT ORDER,M,65+,No weapon / unknown,264,4.24
VIOLATION OF COURT ORDER,F,21-24,No weapon / unknown,210,3.37
VIOLATION OF COURT ORDER,F,18-20,No weapon / unknown,83,1.33
VIOLATION OF COURT ORDER,F,35-49,Other weapon,55,0.88
VIOLATION OF COURT ORDER,M,21-24,No weapon / unknown,47,0.76
VIOLATION OF COURT ORDER,M,35-49,Other weapon,34,0.55
VIOLATION OF COURT ORDER,F,13-17,No weapon / unknown,29,0.47
VIOLATION OF COURT ORDER,M,13-17,No weapon / unknown,29,0.47
VIOLATION OF COURT ORDER,F,25-34,Other weapon,27,0.43
VIOLATION OF COURT ORDER,M,18-20,No weapon / unknown,27,0.43
VIOLATION OF COURT ORDER,F,2-9,No weapon / unknown,20,0.32
VIOLATION OF COURT ORDER,F,50-64,Other weapon,19,0.31
VIOLATION OF COURT ORDER,F,35-49,Personal weapons,16,0.26
VIOLATION OF COURT ORDER,M,50-64,Other weapon,16,0.26
VIOLATION OF COURT ORDER,F,21-24,Other weapon,15,0.24
VIOLATION OF COURT ORDER,M,2-9,No weapon / unknown,14,0.22
VIOLATION OF COURT ORDER,F,50-64,Personal weapons,12,0.19
VIOLATION OF COURT ORDER,M,10-12,No weapon / unknown,11,0.18
VIOLATION OF COURT ORDER,M,25-34,Other weapon,11,0.18
VIOLATION OF COURT ORDER,F,25-34,Personal weapons,10,0.16
VIOLATION OF COURT ORDER,M,65+,Other weapon,10,0.16
VIOLATION OF COURT ORDER,F,10-12,No weapon / unknown,7,0.11
VIOLATION OF COURT ORDER,F,65+,Personal weapons,7,0.11
VIOLATION OF COURT ORDER,X,2-9,No weapon / unknown,7,0.11
VIOLATION OF COURT ORDER,F,21-24,Personal weapons,6,0.1
VIOLATION OF COURT ORDER,F,65+,Other weapon,6,0.1
VIOLATION OF COURT ORDER,M,35-49,Personal weapons,5,0.08
VIOLATION OF COURT ORDER,M,50-64,Personal weapons,5,0.08
VIOLATION OF COURT ORDER,X,13-17,No weapon / unknown,5,0.08
VIOLATION OF COURT ORDER,F,18-20,Other weapon,4,0.06
VIOLATION OF COURT ORDER,M,25-34,Personal weapons,4,0.06
VIOLATION OF COURT ORDER,M,21-24,Other weapon,3,0.05
VIOLATION OF COURT ORDER,X,50-64,No weapon / unknown,3,0.05
VIOLATION OF COURT ORDER,F,2-9,Other weapon,2,0.03
VIOLATION OF COURT ORDER,F,35-49,Knife / sharp object,2,0.03
VIOLATION OF COURT ORDER,M,65+,Personal weapons,2,0.03
VIOLATION OF COURT ORDER,X,18-20,No weapon / unknown,2,0.03
VIOLATION OF COURT ORDER,X,21-24,No weapon / unknown,2,0.03
VIOLATION OF COURT ORDER,X,25-34,No weapon / unknown,2,0.03
VIOLATION OF COURT ORDER,X,35-49,No weapon / unknown,2,0.03
VIOLATION OF COURT ORDER,F,2-9,Personal weapons,1,0.02
VIOLATION OF COURT ORDER,F,18-20,Personal weapons,1,0.02
VIOLATION OF COURT ORDER,F,25-34,Knife / sharp object,1,0.02
VIOLATION OF COURT ORDER,M,2-9,Other weapon,1,0.02
VIOLATION OF COURT ORDER,M,2-9,Personal weapons,1,0.02
VIOLATION OF COURT ORDER,M,35-49,Knife / sharp object,1,0.02
VIOLATION OF COURT ORDER,X,10-12,No weapon / unknown,1,0.02
VIOLATION OF RESTRAINING ORDER,F,35-49,No weapon / unknown,2831,24.61
VIOLATION OF RESTRAINING ORDER,F,25-34,No weapon / unknown,2220,19.3
VIOLATION OF RESTRAINING ORDER,F,50-64,No weapon / unknown,1723,14.98
VIOLATION OF RESTRAINING ORDER,F,65+,No weapon / unknown,760,6.61
VIOLATION OF RESTRAINING ORDER,M,35-49,No weapon / unknown,752,6.54
VIOLATION OF RESTRAINING ORDER,M,50-64,No weapon / unknown,656,5.7
VIOLATION OF RESTRAINING ORDER,F,21-24,No weapon / unknown,505,4.39
VIOLATION OF RESTRAINING ORDER,M,65+,No weapon / unknown,448,3.89
VIOLATION OF RESTRAINING ORDER,M,25-34,No weapon / unknown,432,3.76
VIOLATION OF RESTRAINING ORDER,F,18-20,No weapon / unknown,176,1.53
VIOLATION OF RESTRAINING ORDER,F,35-49,Other weapon,112,0.97
VIOLATION OF RESTRAINING ORDER,M,21-24,No weapon / unknown,100,0.87
